filename,status,reason,local_size,integrity_check
BROWSE.MYD11A1.A2021087.h28v08.061.2021089093246.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15649,PASS (Structure Only)
BROWSE.MYD11A1.A2021086.h27v08.061.2021089083922.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",3961,PASS (Structure Only)
BROWSE.MYD11A1.A2021085.h29v08.061.2021089055500.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7714,PASS (Structure Only)
BROWSE.MYD11A1.A2021084.h29v08.061.2021089040040.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9366,PASS (Structure Only)
BROWSE.MYD11A1.A2021088.h27v08.061.2021089181324.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6021,PASS (Structure Only)
BROWSE.MYD11A1.A2021085.h28v08.061.2021089055443.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13029,PASS (Structure Only)
BROWSE.MYD11A1.A2021060.h27v08.061.2021062104807.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12903,PASS (Structure Only)
BROWSE.MYD11A1.A2021086.h29v08.061.2021089083742.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12391,PASS (Structure Only)
BROWSE.MYD11A1.A2021087.h29v08.061.2021089092937.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7112,PASS (Structure Only)
BROWSE.MYD11A1.A2021089.h28v08.061.2021090173311.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5202,PASS (Structure Only)
BROWSE.MYD11A1.A2021089.h29v08.061.2021090173204.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7157,PASS (Structure Only)
BROWSE.MYD11A1.A2021090.h29v08.061.2021092203350.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12238,PASS (Structure Only)
BROWSE.MYD11A1.A2021089.h27v08.061.2021090171936.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4755,PASS (Structure Only)
BROWSE.MYD11A1.A2021090.h28v08.061.2021092203722.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8434,PASS (Structure Only)
BROWSE.MYD11A1.A2021090.h27v08.061.2021092203450.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6595,PASS (Structure Only)
BROWSE.MYD11A1.A2021088.h28v08.061.2021089180923.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5762,PASS (Structure Only)
BROWSE.MYD11A1.A2021091.h29v08.061.2021092205732.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11709,PASS (Structure Only)
BROWSE.MYD11A1.A2021092.h27v08.061.2021093171320.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8352,PASS (Structure Only)
BROWSE.MYD11A1.A2021092.h29v08.061.2021093172334.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6081,PASS (Structure Only)
BROWSE.MYD11A1.A2021093.h29v08.061.2021094174317.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6070,PASS (Structure Only)
BROWSE.MYD11A1.A2021091.h27v08.061.2021092205445.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4611,PASS (Structure Only)
BROWSE.MYD11A1.A2021093.h27v08.061.2021094173654.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4796,PASS (Structure Only)
BROWSE.MYD11A1.A2021091.h28v08.061.2021092204712.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7271,PASS (Structure Only)
BROWSE.MYD11A1.A2021095.h27v08.061.2021096200829.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8066,PASS (Structure Only)
MYD11A1.A2021093.h28v08.061.2021094174154.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",446884,PASS (Structure Only)
BROWSE.MYD11A1.A2021096.h28v08.061.2021097173210.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13856,PASS (Structure Only)
BROWSE.MYD11A1.A2021095.h29v08.061.2021096201839.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9742,PASS (Structure Only)
BROWSE.MYD11A1.A2021096.h27v08.061.2021097173541.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9316,PASS (Structure Only)
BROWSE.MYD11A1.A2021094.h27v08.061.2021095190216.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5231,PASS (Structure Only)
BROWSE.MYD11A1.A2021088.h29v08.061.2021089182154.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11350,PASS (Structure Only)
BROWSE.MYD11A1.A2021097.h27v08.061.2021098173105.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7750,PASS (Structure Only)
BROWSE.MYD11A1.A2021097.h29v08.061.2021098172227.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14049,PASS (Structure Only)
MYD11A1.A2021095.h28v08.061.2021096200949.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15903,PASS (Structure Only)
BROWSE.MYD11A1.A2021097.h28v08.061.2021098172952.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9944,PASS (Structure Only)
BROWSE.MYD11A1.A2021084.h28v08.061.2021089035600.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5142,PASS (Structure Only)
BROWSE.MYD11A1.A2021098.h27v08.061.2021099182450.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8473,PASS (Structure Only)
BROWSE.MYD11A1.A2021096.h29v08.061.2021097174258.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5827,PASS (Structure Only)
BROWSE.MYD11A1.A2021092.h28v08.061.2021093172157.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12872,PASS (Structure Only)
BROWSE.MYD11A1.A2021094.h29v08.061.2021095185927.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11242,PASS (Structure Only)
MYD11A1.A2021099.h29v08.061.2021100172810.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",902087,PASS (Structure Only)
MYD11A1.A2021099.h28v08.061.2021100172644.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",940459,PASS (Structure Only)
BROWSE.MYD11A1.A2021100.h29v08.061.2021101165824.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13078,PASS (Structure Only)
BROWSE.MYD11A1.A2021100.h28v08.061.2021101165516.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13903,PASS (Structure Only)
BROWSE.MYD11A1.A2021100.h27v08.061.2021101165447.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6096,PASS (Structure Only)
MYD11A1.A2021099.h27v08.061.2021100171348.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15090,PASS (Structure Only)
BROWSE.MYD11A1.A2021098.h28v08.061.2021099182505.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12895,PASS (Structure Only)
BROWSE.MYD11A1.A2021102.h28v08.061.2021103192830.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6720,PASS (Structure Only)
BROWSE.MYD11A1.A2021103.h27v08.061.2021104172219.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9232,PASS (Structure Only)
BROWSE.MYD11A1.A2021094.h28v08.061.2021095190227.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8697,PASS (Structure Only)
BROWSE.MYD11A1.A2021104.h27v08.061.2021107071858.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9176,PASS (Structure Only)
BROWSE.MYD11A1.A2021101.h27v08.061.2021102183813.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10147,PASS (Structure Only)
BROWSE.MYD11A1.A2021101.h28v08.061.2021102183651.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12993,PASS (Structure Only)
BROWSE.MYD11A1.A2021103.h28v08.061.2021104173425.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13655,PASS (Structure Only)
BROWSE.MYD11A1.A2021103.h29v08.061.2021104172439.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6127,PASS (Structure Only)
BROWSE.MYD11A1.A2021098.h29v08.061.2021099183806.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9683,PASS (Structure Only)
BROWSE.MYD11A1.A2021102.h27v08.061.2021103191816.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8713,PASS (Structure Only)
MYD11A1.A2021101.h29v08.061.2021102183648.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16228,PASS (Structure Only)
BROWSE.MYD11A1.A2021038.h27v08.061.2021042231159.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7566,PASS (Structure Only)
BROWSE.MYD11A1.A2021066.h27v08.061.2021068105105.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6716,PASS (Structure Only)
BROWSE.MYD11A1.A2021079.h27v08.061.2021082155008.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8374,PASS (Structure Only)
BROWSE.MYD11A1.A2021080.h28v08.061.2021082171050.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8658,PASS (Structure Only)
BROWSE.MYD11A1.A2021039.h29v08.061.2021042232115.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4367,PASS (Structure Only)
BROWSE.MYD11A1.A2021043.h28v08.061.2021044165829.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13553,PASS (Structure Only)
MYD11A1.A2021102.h29v08.061.2021103192828.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1333135,PASS (Structure Only)
MYD11A1.A2021065.h27v08.061.2021068094005.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",559139,PASS (Structure Only)
MYD11A1.A2021065.h28v08.061.2021068094019.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",370592,PASS (Structure Only)
MYD11A1.A2021108.h28v08.061.2021110165152.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15741,PASS (Structure Only)
BROWSE.MYD11A1.A2021108.h29v08.061.2021110165720.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7729,PASS (Structure Only)
MYD11A1.A2021107.h29v08.061.2021108170218.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",689135,PASS (Structure Only)
BROWSE.MYD11A1.A2021110.h29v08.061.2021111184228.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8739,PASS (Structure Only)
BROWSE.MYD11A1.A2021109.h27v08.061.2021111021907.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5700,PASS (Structure Only)
MYD11A1.A2021109.h28v08.061.2021111022326.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15413,PASS (Structure Only)
MYD11A1.A2021110.h27v08.061.2021111184845.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15821,PASS (Structure Only)
BROWSE.MYD11A1.A2021111.h28v08.061.2021112191009.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7969,PASS (Structure Only)
BROWSE.MYD11A1.A2021111.h27v08.061.2021112191635.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10278,PASS (Structure Only)
BROWSE.MYD11A1.A2021107.h28v08.061.2021108170139.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7217,PASS (Structure Only)
MYD11A1.A2021106.h28v08.061.2021107172252.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",420184,PASS (Structure Only)
BROWSE.MYD11A1.A2021105.h27v08.061.2021107130030.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11352,PASS (Structure Only)
BROWSE.MYD11A1.A2021113.h29v08.061.2021117191814.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17913,PASS (Structure Only)
BROWSE.MYD11A1.A2021113.h27v08.061.2021117191342.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9370,PASS (Structure Only)
BROWSE.MYD11A1.A2021113.h28v08.061.2021117191741.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5046,PASS (Structure Only)
BROWSE.MYD11A1.A2021107.h27v08.061.2021108170128.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4721,PASS (Structure Only)
BROWSE.MYD11A1.A2021110.h28v08.061.2021111184812.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14899,PASS (Structure Only)
BROWSE.MYD11A1.A2021104.h28v08.061.2021107072559.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9032,PASS (Structure Only)
BROWSE.MYD11A1.A2021114.h29v08.061.2021118004002.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14172,PASS (Structure Only)
BROWSE.MYD11A1.A2021112.h28v08.061.2021113181421.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8354,PASS (Structure Only)
BROWSE.MYD11A1.A2021106.h27v08.061.2021107172341.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10091,PASS (Structure Only)
BROWSE.MYD11A1.A2021115.h27v08.061.2021118052539.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12012,PASS (Structure Only)
BROWSE.MYD11A1.A2021114.h27v08.061.2021118004025.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6391,PASS (Structure Only)
BROWSE.MYD11A1.A2021115.h28v08.061.2021118052202.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12566,PASS (Structure Only)
BROWSE.MYD11A1.A2021105.h28v08.061.2021107131207.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7448,PASS (Structure Only)
BROWSE.MYD11A1.A2021106.h29v08.061.2021107173031.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16529,PASS (Structure Only)
BROWSE.MYD11A1.A2021112.h27v08.061.2021113180731.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6227,PASS (Structure Only)
MYD11A1.A2021116.h27v08.061.2021118170537.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",228178,PASS (Structure Only)
BROWSE.MYD11A1.A2021118.h28v08.061.2021121051938.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5159,PASS (Structure Only)
BROWSE.MYD11A1.A2021115.h29v08.061.2021118052257.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10319,PASS (Structure Only)
BROWSE.MYD11A1.A2021119.h27v08.061.2021121112957.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6839,PASS (Structure Only)
BROWSE.MYD11A1.A2021116.h28v08.061.2021118170525.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8158,PASS (Structure Only)
BROWSE.MYD11A1.A2021117.h29v08.061.2021120015442.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12005,PASS (Structure Only)
BROWSE.MYD11A1.A2021117.h27v08.061.2021120014822.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5504,PASS (Structure Only)
BROWSE.MYD11A1.A2021120.h29v08.061.2021122020344.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9956,PASS (Structure Only)
MYD11A1.A2021118.h29v08.061.2021121052434.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1495193,PASS (Structure Only)
BROWSE.MYD11A1.A2021104.h29v08.061.2021107071958.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17504,PASS (Structure Only)
BROWSE.MYD11A1.A2021121.h29v08.061.2021123174708.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11036,PASS (Structure Only)
BROWSE.MYD11A1.A2021119.h28v08.061.2021121113436.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11116,PASS (Structure Only)
MYD11A1.A2021120.h28v08.061.2021122020025.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15902,PASS (Structure Only)
BROWSE.MYD11A1.A2021121.h27v08.061.2021123174650.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9825,PASS (Structure Only)
BROWSE.MYD11A1.A2021122.h27v08.061.2021125224746.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9481,PASS (Structure Only)
MYD11A1.A2021121.h28v08.061.2021123174503.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15822,PASS (Structure Only)
BROWSE.MYD11A1.A2021123.h29v08.061.2021126002606.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12976,PASS (Structure Only)
BROWSE.MYD11A1.A2021123.h27v08.061.2021126002612.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6442,PASS (Structure Only)
BROWSE.MYD11A1.A2021124.h28v08.061.2021126005147.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6181,PASS (Structure Only)
MYD11A1.A2021122.h28v08.061.2021125224721.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16554,PASS (Structure Only)
MYD11A1.A2021125.h28v08.061.2021131225944.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15821,PASS (Structure Only)
BROWSE.MYD11A1.A2021124.h29v08.061.2021126004809.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10091,PASS (Structure Only)
BROWSE.MYD11A1.A2021125.h27v08.061.2021131230228.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",3961,PASS (Structure Only)
BROWSE.MYD11A1.A2021126.h29v08.061.2021131231810.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5259,PASS (Structure Only)
BROWSE.MYD11A1.A2021118.h27v08.061.2021121052214.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6425,PASS (Structure Only)
BROWSE.MYD11A1.A2021125.h29v08.061.2021131230047.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9129,PASS (Structure Only)
BROWSE.MYD11A1.A2021123.h28v08.061.2021126002518.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10875,PASS (Structure Only)
BROWSE.MYD11A1.A2021111.h29v08.061.2021112191056.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14206,PASS (Structure Only)
BROWSE.MYD11A1.A2021117.h28v08.061.2021120014926.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4028,PASS (Structure Only)
BROWSE.MYD11A1.A2021122.h29v08.061.2021125224744.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17341,PASS (Structure Only)
BROWSE.MYD11A1.A2021124.h27v08.061.2021126004859.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6853,PASS (Structure Only)
BROWSE.MYD11A1.A2021128.h28v08.061.2021133181407.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7767,PASS (Structure Only)
BROWSE.MYD11A1.A2021127.h27v08.061.2021132042958.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",3961,PASS (Structure Only)
BROWSE.MYD11A1.A2021108.h27v08.061.2021110165424.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5647,PASS (Structure Only)
BROWSE.MYD11A1.A2021126.h28v08.061.2021131231756.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4113,PASS (Structure Only)
BROWSE.MYD11A1.A2021126.h27v08.061.2021131231945.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5551,PASS (Structure Only)
BROWSE.MYD11A1.A2021129.h28v08.061.2021133183534.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9002,PASS (Structure Only)
BROWSE.MYD11A1.A2021129.h27v08.061.2021133183530.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7163,PASS (Structure Only)
MYD11A1.A2021128.h27v08.061.2021133181303.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",252061,PASS (Structure Only)
BROWSE.MYD11A1.A2021128.h29v08.061.2021133181319.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8257,PASS (Structure Only)
BROWSE.MYD11A1.A2021131.h28v08.061.2021133205746.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7999,PASS (Structure Only)
MYD11A1.A2021131.h27v08.061.2021133205710.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",578903,PASS (Structure Only)
BROWSE.MYD11A1.A2021127.h28v08.061.2021132043006.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4342,PASS (Structure Only)
BROWSE.MYD11A1.A2021129.h29v08.061.2021133183558.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9053,PASS (Structure Only)
BROWSE.MYD11A1.A2021133.h27v08.061.2021134181427.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10952,PASS (Structure Only)
BROWSE.MYD11A1.A2021132.h29v08.061.2021133212157.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5651,PASS (Structure Only)
BROWSE.MYD11A1.A2021114.h28v08.061.2021118003419.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9237,PASS (Structure Only)
BROWSE.MYD11A1.A2021133.h29v08.061.2021134181532.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6764,PASS (Structure Only)
MYD11A1.A2021134.h29v08.061.2021135171551.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15822,PASS (Structure Only)
MYD11A1.A2021130.h27v08.061.2021133202825.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16553,PASS (Structure Only)
MYD11A1.A2021131.h29v08.061.2021133205643.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15498,PASS (Structure Only)
