timestamp,status_code,status_msg,file_path,file_size_mb
2025-01-03T00:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S003000-E005959.0030.V07B.HDF5,6.88
2025-01-03T01:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S010000-E012959.0060.V07B.HDF5,6.88
2025-01-03T01:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S013000-E015959.0090.V07B.HDF5,6.84
2025-01-03T02:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S020000-E022959.0120.V07B.HDF5,6.78
2025-01-03T02:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S023000-E025959.0150.V07B.HDF5,6.96
2025-01-03T03:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S030000-E032959.0180.V07B.HDF5,6.83
2025-01-03T03:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S033000-E035959.0210.V07B.HDF5,6.93
2025-01-03T04:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S040000-E042959.0240.V07B.HDF5,6.87
2025-01-03T04:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S043000-E045959.0270.V07B.HDF5,6.92
2025-01-03T05:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/03/3B-HHR.MS.MRG.3IMERG.20250103-S050000-E052959.0300.V07B.HDF5,7.06
